compound_id,molecule_hash,smiles,pre-selection_counts,target_replicate_1,target_replicate_2,target_replicate_3,input_count,selected_count,scaffold_id
9077,hash_9077,CCCCCCCC,19.0,4.0,5.0,36.0,19,16,hash_907
9078,hash_9078,CCCCCCCCC,21.0,2.0,8.0,21.0,21,14,hash_907
9079,hash_9079,CCCCCCCCCC,22.0,7.0,4.0,22.0,22,15,hash_907
9080,hash_9080,C,24.0,8.0,3.0,27.0,24,16,hash_908
9081,hash_9081,CC,16.0,3.0,3.0,23.0,16,11,hash_908
9082,hash_9082,CCC,23.0,3.0,3.0,28.0,23,12,hash_908
9083,hash_9083,CCCC,23.0,5.0,1.0,19.0,23,10,hash_908
9084,hash_9084,CCCCC,24.0,5.0,8.0,24.0,24,18,hash_908
9085,hash_9085,CCCCCC,20.0,3.0,7.0,24.0,20,15,hash_908
9086,hash_9086,CCCCCCC,21.0,10.0,3.0,24.0,21,18,hash_908
9087,hash_9087,CCCCCCCC,15.0,5.0,5.0,32.0,15,16,hash_908
9088,hash_9088,CCCCCCCCC,14.0,5.0,6.0,21.0,14,15,hash_908
9089,hash_9089,CCCCCCCCCC,23.0,7.0,9.0,27.0,23,21,hash_908
9090,hash_9090,C,20.0,3.0,3.0,16.0,20,9,hash_909
9091,hash_9091,CC,15.0,5.0,5.0,23.0,15,15,hash_909
9092,hash_9092,CCC,24.0,3.0,4.0,24.0,24,12,hash_909
9093,hash_9093,CCCC,21.0,5.0,3.0,27.0,21,13,hash_909
9094,hash_9094,CCCCC,22.0,3.0,9.0,17.0,22,15,hash_909
9095,hash_9095,CCCCCC,26.0,8.0,6.0,25.0,26,19,hash_909
9096,hash_9096,CCCCCCC,20.0,5.0,5.0,24.0,20,15,hash_909
9097,hash_9097,CCCCCCCC,14.0,4.0,2.0,27.0,14,11,hash_909
9098,hash_9098,CCCCCCCCC,11.0,4.0,1.0,31.0,11,11,hash_909
9099,hash_9099,CCCCCCCCCC,20.0,4.0,5.0,30.0,20,15,hash_909
9100,hash_9100,C,25.0,7.0,2.0,24.0,25,14,hash_910
9101,hash_9101,CC,20.0,4.0,4.0,18.0,20,12,hash_910
9102,hash_9102,CCC,23.0,1.0,3.0,27.0,23,9,hash_910
9103,hash_9103,CCCC,18.0,6.0,6.0,28.0,18,18,hash_910
9104,hash_9104,CCCCC,22.0,8.0,3.0,22.0,22,15,hash_910
9105,hash_9105,CCCCCC,24.0,3.0,9.0,23.0,24,17,hash_910
9106,hash_9106,CCCCCCC,21.0,5.0,4.0,26.0,21,14,hash_910
9107,hash_9107,CCCCCCCC,19.0,6.0,8.0,20.0,19,18,hash_910
9108,hash_9108,CCCCCCCCC,25.0,3.0,8.0,25.0,25,16,hash_910
9109,hash_9109,CCCCCCCCCC,15.0,4.0,7.0,21.0,15,15,hash_910
9110,hash_9110,C,18.0,8.0,5.0,21.0,18,17,hash_911
9111,hash_9111,CC,23.0,3.0,10.0,28.0,23,19,hash_911
9112,hash_9112,CCC,16.0,5.0,2.0,32.0,16,13,hash_911
9113,hash_9113,CCCC,21.0,10.0,3.0,20.0,21,17,hash_911
9114,hash_9114,CCCCC,16.0,8.0,6.0,27.0,16,19,hash_911
9115,hash_9115,CCCCCC,21.0,3.0,3.0,27.0,21,11,hash_911
9116,hash_9116,CCCCCCC,14.0,7.0,3.0,18.0,14,14,hash_911
9117,hash_9117,CCCCCCCC,24.0,6.0,3.0,24.0,24,14,hash_911
9118,hash_9118,CCCCCCCCC,31.0,7.0,8.0,24.0,31,20,hash_911
9119,hash_9119,CCCCCCCCCC,21.0,4.0,2.0,26.0,21,11,hash_911
9120,hash_9120,C,19.0,4.0,4.0,19.0,19,12,hash_912
9121,hash_9121,CC,28.0,5.0,2.0,32.0,28,13,hash_912
9122,hash_9122,CCC,16.0,4.0,5.0,32.0,16,15,hash_912
9123,hash_9123,CCCC,17.0,4.0,3.0,20.0,17,11,hash_912
9124,hash_9124,CCCCC,19.0,5.0,4.0,18.0,19,13,hash_912
9125,hash_9125,CCCCCC,15.0,7.0,8.0,25.0,15,20,hash_912
9126,hash_9126,CCCCCCC,25.0,5.0,6.0,25.0,25,16,hash_912
9127,hash_9127,CCCCCCCC,19.0,8.0,3.0,29.0,19,17,hash_912
9128,hash_9128,CCCCCCCCC,15.0,6.0,4.0,25.0,15,15,hash_912
9129,hash_9129,CCCCCCCCCC,22.0,6.0,4.0,29.0,22,16,hash_912
9130,hash_9130,C,16.0,6.0,8.0,31.0,16,20,hash_913
9131,hash_9131,CC,19.0,7.0,4.0,32.0,19,17,hash_913
9132,hash_9132,CCC,23.0,4.0,6.0,23.0,23,15,hash_913
9133,hash_9133,CCCC,24.0,3.0,4.0,25.0,24,12,hash_913
9134,hash_9134,CCCCC,19.0,8.0,4.0,21.0,19,16,hash_913
9135,hash_9135,CCCCCC,28.0,4.0,9.0,25.0,28,18,hash_913
9136,hash_9136,CCCCCCC,20.0,4.0,2.0,30.0,20,12,hash_913
9137,hash_9137,CCCCCCCC,21.0,4.0,3.0,18.0,21,11,hash_913
9138,hash_9138,CCCCCCCCC,17.0,5.0,4.0,33.0,17,16,hash_913
9139,hash_9139,CCCCCCCCCC,23.0,4.0,4.0,26.0,23,13,hash_913
9140,hash_9140,C,28.0,7.0,4.0,28.0,28,17,hash_914
9141,hash_9141,CC,18.0,6.0,4.0,24.0,18,15,hash_914
9142,hash_9142,CCC,20.0,5.0,5.0,18.0,20,14,hash_914
9143,hash_9143,CCCC,17.0,5.0,3.0,27.0,17,13,hash_914
9144,hash_9144,CCCCC,28.0,6.0,8.0,23.0,28,19,hash_914
9145,hash_9145,CCCCCC,17.0,6.0,4.0,17.0,17,13,hash_914
9146,hash_9146,CCCCCCC,19.0,5.0,4.0,21.0,19,13,hash_914
9147,hash_9147,CCCCCCCC,16.0,7.0,3.0,29.0,16,16,hash_914
9148,hash_9148,CCCCCCCCC,15.0,2.0,2.0,18.0,15,8,hash_914
9149,hash_9149,CCCCCCCCCC,22.0,5.0,5.0,32.0,22,16,hash_914
9150,hash_9150,C,29.0,5.0,11.0,21.0,29,20,hash_915
9151,hash_9151,CC,14.0,8.0,7.0,27.0,14,20,hash_915
9152,hash_9152,CCC,7.0,3.0,2.0,29.0,7,11,hash_915
9153,hash_9153,CCCC,20.0,5.0,6.0,19.0,20,15,hash_915
9154,hash_9154,CCCCC,20.0,3.0,6.0,19.0,20,13,hash_915
9155,hash_9155,CCCCCC,16.0,4.0,4.0,30.0,16,14,hash_915
9156,hash_9156,CCCCCCC,16.0,9.0,2.0,22.0,16,15,hash_915
9157,hash_9157,CCCCCCCC,22.0,10.0,2.0,22.0,22,16,hash_915
9158,hash_9158,CCCCCCCCC,23.0,3.0,7.0,24.0,23,15,hash_915
9159,hash_9159,CCCCCCCCCC,22.0,5.0,4.0,16.0,22,12,hash_915
9160,hash_9160,C,15.0,5.0,4.0,31.0,15,15,hash_916
9161,hash_9161,CC,17.0,7.0,5.0,28.0,17,18,hash_916
9162,hash_9162,CCC,19.0,7.0,7.0,22.0,19,18,hash_916
9163,hash_9163,CCCC,15.0,8.0,8.0,23.0,15,21,hash_916
9164,hash_9164,CCCCC,23.0,6.0,10.0,23.0,23,21,hash_916
9165,hash_9165,CCCCCC,14.0,4.0,4.0,27.0,14,13,hash_916
9166,hash_9166,CCCCCCC,8.0,4.0,3.0,28.0,8,13,hash_916
9167,hash_9167,CCCCCCCC,22.0,5.0,4.0,30.0,22,15,hash_916
9168,hash_9168,CCCCCCCCC,22.0,7.0,4.0,17.0,22,14,hash_916
9169,hash_9169,CCCCCCCCCC,21.0,4.0,5.0,19.0,21,13,hash_916
9170,hash_9170,C,18.0,9.0,4.0,15.0,18,16,hash_917
9171,hash_9171,CC,19.0,6.0,6.0,27.0,19,17,hash_917
9172,hash_9172,CCC,19.0,7.0,5.0,28.0,19,18,hash_917
9173,hash_9173,CCCC,14.0,4.0,4.0,30.0,14,14,hash_917
9174,hash_9174,CCCCC,19.0,11.0,4.0,27.0,19,20,hash_917
9175,hash_9175,CCCCCC,16.0,5.0,6.0,34.0,16,18,hash_917
9176,hash_9176,CCCCCCC,14.0,6.0,7.0,24.0,14,18,hash_917
9177,hash_9177,CCCCCCCC,17.0,6.0,6.0,15.0,17,15,hash_917
9178,hash_9178,CCCCCCCCC,22.0,4.0,4.0,19.0,22,12,hash_917
9179,hash_9179,CCCCCCCCCC,24.0,7.0,9.0,22.0,24,20,hash_917
9180,hash_9180,C,19.0,3.0,4.0,29.0,19,13,hash_918
9181,hash_9181,CC,22.0,3.0,3.0,29.0,22,12,hash_918
9182,hash_9182,CCC,24.0,6.0,3.0,25.0,24,14,hash_918
9183,hash_9183,CCCC,21.0,5.0,4.0,23.0,21,14,hash_918
9184,hash_9184,CCCCC,20.0,8.0,5.0,23.0,20,18,hash_918
9185,hash_9185,CCCCCC,21.0,8.0,7.0,24.0,21,20,hash_918
9186,hash_9186,CCCCCCC,17.0,4.0,7.0,22.0,17,15,hash_918
9187,hash_9187,CCCCCCCC,21.0,6.0,9.0,26.0,21,20,hash_918
9188,hash_9188,CCCCCCCCC,18.0,8.0,10.0,18.0,18,22,hash_918
9189,hash_9189,CCCCCCCCCC,20.0,2.0,1.0,36.0,20,10,hash_918
9190,hash_9190,C,22.0,3.0,1.0,28.0,22,10,hash_919
9191,hash_9191,CC,20.0,4.0,3.0,28.0,20,13,hash_919
9192,hash_9192,CCC,28.0,7.0,3.0,31.0,28,16,hash_919
9193,hash_9193,CCCC,23.0,6.0,2.0,27.0,23,13,hash_919
9194,hash_9194,CCCCC,19.0,2.0,5.0,27.0,19,12,hash_919
9195,hash_9195,CCCCCC,16.0,5.0,5.0,24.0,16,15,hash_919
9196,hash_9196,CCCCCCC,17.0,3.0,2.0,25.0,17,10,hash_919
9197,hash_9197,CCCCCCCC,19.0,6.0,3.0,31.0,19,15,hash_919
9198,hash_9198,CCCCCCCCC,13.0,5.0,2.0,33.0,13,14,hash_919
9199,hash_9199,CCCCCCCCCC,24.0,0.0,5.0,21.0,24,9,hash_919
9200,hash_9200,C,16.0,5.0,3.0,31.0,16,14,hash_920
9201,hash_9201,CC,16.0,3.0,11.0,21.0,16,18,hash_920
9202,hash_9202,CCC,21.0,3.0,8.0,27.0,21,16,hash_920
9203,hash_9203,CCCC,29.0,7.0,1.0,29.0,29,14,hash_920
9204,hash_9204,CCCCC,20.0,3.0,4.0,24.0,20,12,hash_920
9205,hash_9205,CCCCCC,22.0,7.0,3.0,25.0,22,15,hash_920
9206,hash_9206,CCCCCCC,23.0,5.0,2.0,31.0,23,13,hash_920
9207,hash_9207,CCCCCCCC,27.0,3.0,9.0,25.0,27,17,hash_920
9208,hash_9208,CCCCCCCCC,11.0,3.0,6.0,32.0,11,15,hash_920
9209,hash_9209,CCCCCCCCCC,18.0,2.0,9.0,24.0,18,16,hash_920
9210,hash_9210,C,20.0,8.0,3.0,18.0,20,15,hash_921
9211,hash_9211,CC,16.0,2.0,8.0,26.0,16,15,hash_921
9212,hash_9212,CCC,24.0,3.0,7.0,27.0,24,15,hash_921
9213,hash_9213,CCCC,23.0,4.0,6.0,16.0,23,13,hash_921
9214,hash_9214,CCCCC,25.0,5.0,6.0,23.0,25,16,hash_921
9215,hash_9215,CCCCCC,13.0,4.0,7.0,25.0,13,16,hash_921
9216,hash_9216,CCCCCCC,16.0,5.0,6.0,23.0,16,16,hash_921
9217,hash_9217,CCCCCCCC,24.0,2.0,4.0,21.0,24,10,hash_921
9218,hash_9218,CCCCCCCCC,22.0,2.0,5.0,18.0,22,11,hash_921
9219,hash_9219,CCCCCCCCCC,19.0,3.0,6.0,19.0,19,13,hash_921
9220,hash_9220,C,25.0,4.0,5.0,30.0,25,15,hash_922
9221,hash_9221,CC,17.0,3.0,4.0,24.0,17,12,hash_922
9222,hash_9222,CCC,22.0,8.0,11.0,28.0,22,25,hash_922
9223,hash_9223,CCCC,27.0,7.0,2.0,29.0,27,15,hash_922
9224,hash_9224,CCCCC,21.0,4.0,4.0,35.0,21,15,hash_922
9225,hash_9225,CCCCCC,25.0,2.0,0.0,29.0,25,8,hash_922
9226,hash_9226,CCCCCCC,19.0,4.0,6.0,27.0,19,15,hash_922
9227,hash_9227,CCCCCCCC,29.0,4.0,9.0,24.0,29,18,hash_922
9228,hash_9228,CCCCCCCCC,19.0,3.0,7.0,31.0,19,16,hash_922
9229,hash_9229,CCCCCCCCCC,18.0,2.0,11.0,25.0,18,18,hash_922
9230,hash_9230,C,17.0,3.0,2.0,31.0,17,11,hash_923
9231,hash_9231,CC,20.0,6.0,6.0,24.0,20,17,hash_923
9232,hash_9232,CCC,17.0,9.0,11.0,20.0,17,24,hash_923
9233,hash_9233,CCCC,33.0,3.0,5.0,19.0,33,12,hash_923
9234,hash_9234,CCCCC,16.0,3.0,5.0,19.0,16,12,hash_923
9235,hash_9235,CCCCCC,21.0,4.0,7.0,26.0,21,16,hash_923
9236,hash_9236,CCCCCCC,19.0,7.0,7.0,30.0,19,20,hash_923
9237,hash_9237,CCCCCCCC,26.0,6.0,3.0,25.0,26,14,hash_923
9238,hash_9238,CCCCCCCCC,18.0,3.0,3.0,21.0,18,10,hash_923
9239,hash_9239,CCCCCCCCCC,14.0,6.0,5.0,21.0,14,15,hash_923
9240,hash_9240,C,23.0,3.0,8.0,29.0,23,17,hash_924
9241,hash_9241,CC,24.0,3.0,10.0,21.0,24,17,hash_924
9242,hash_9242,CCC,14.0,6.0,5.0,35.0,14,18,hash_924
9243,hash_9243,CCCC,20.0,11.0,5.0,27.0,20,21,hash_924
9244,hash_9244,CCCCC,22.0,5.0,7.0,17.0,22,15,hash_924
9245,hash_9245,CCCCCC,23.0,6.0,4.0,20.0,23,14,hash_924
9246,hash_9246,CCCCCCC,19.0,6.0,6.0,24.0,19,17,hash_924
9247,hash_9247,CCCCCCCC,20.0,4.0,3.0,27.0,20,12,hash_924
9248,hash_9248,CCCCCCCCC,25.0,6.0,6.0,25.0,25,17,hash_924
9249,hash_9249,CCCCCCCCCC,15.0,3.0,5.0,23.0,15,13,hash_924
9250,hash_9250,C,15.0,6.0,8.0,40.0,15,22,hash_925
9251,hash_9251,CC,23.0,1.0,6.0,20.0,23,11,hash_925
9252,hash_9252,CCC,22.0,4.0,3.0,24.0,22,12,hash_925
9253,hash_9253,CCCC,18.0,3.0,2.0,24.0,18,10,hash_925
9254,hash_9254,CCCCC,23.0,7.0,5.0,22.0,23,16,hash_925
9255,hash_9255,CCCCCC,19.0,5.0,5.0,23.0,19,15,hash_925
9256,hash_9256,CCCCCCC,16.0,8.0,7.0,16.0,16,18,hash_925
9257,hash_9257,CCCCCCCC,20.0,4.0,5.0,21.0,20,13,hash_925
9258,hash_9258,CCCCCCCCC,27.0,5.0,7.0,27.0,27,17,hash_925
9259,hash_9259,CCCCCCCCCC,24.0,8.0,7.0,26.0,24,20,hash_925
9260,hash_9260,C,26.0,3.0,6.0,25.0,26,14,hash_926
9261,hash_9261,CC,25.0,2.0,5.0,20.0,25,11,hash_926
9262,hash_9262,CCC,24.0,3.0,4.0,18.0,24,11,hash_926
9263,hash_9263,CCCC,29.0,8.0,4.0,17.0,29,15,hash_926
9264,hash_9264,CCCCC,18.0,6.0,5.0,25.0,18,16,hash_926
9265,hash_9265,CCCCCC,24.0,8.0,5.0,21.0,24,17,hash_926
9266,hash_9266,CCCCCCC,25.0,3.0,7.0,28.0,25,16,hash_926
9267,hash_9267,CCCCCCCC,22.0,5.0,4.0,23.0,22,14,hash_926
9268,hash_9268,CCCCCCCCC,15.0,4.0,5.0,28.0,15,15,hash_926
9269,hash_9269,CCCCCCCCCC,29.0,0.0,7.0,29.0,29,13,hash_926
9270,hash_9270,C,22.0,4.0,6.0,28.0,22,16,hash_927
9271,hash_9271,CC,27.0,2.0,6.0,23.0,27,13,hash_927
9272,hash_9272,CCC,16.0,2.0,5.0,22.0,16,11,hash_927
9273,hash_9273,CCCC,17.0,4.0,3.0,34.0,17,14,hash_927
9274,hash_9274,CCCCC,14.0,3.0,5.0,17.0,14,11,hash_927
9275,hash_9275,CCCCCC,21.0,2.0,7.0,26.0,21,14,hash_927
9276,hash_9276,CCCCCCC,20.0,6.0,0.0,22.0,20,10,hash_927
9277,hash_9277,CCCCCCCC,20.0,2.0,11.0,27.0,20,18,hash_927
9278,hash_9278,CCCCCCCCC,25.0,5.0,7.0,25.0,25,17,hash_927
9279,hash_9279,CCCCCCCCCC,21.0,5.0,1.0,28.0,21,12,hash_927
9280,hash_9280,C,18.0,3.0,6.0,22.0,18,13,hash_928
9281,hash_9281,CC,24.0,6.0,7.0,26.0,24,18,hash_928
9282,hash_9282,CCC,20.0,3.0,10.0,19.0,20,17,hash_928
9283,hash_9283,CCCC,29.0,8.0,3.0,11.0,29,13,hash_928
9284,hash_9284,CCCCC,33.0,3.0,7.0,31.0,33,16,hash_928
9285,hash_9285,CCCCCC,15.0,0.0,2.0,26.0,15,7,hash_928
9286,hash_9286,CCCCCCC,13.0,6.0,3.0,18.0,13,13,hash_928
9287,hash_9287,CCCCCCCC,22.0,8.0,8.0,23.0,22,21,hash_928
9288,hash_9288,CCCCCCCCC,25.0,2.0,3.0,29.0,25,11,hash_928
9289,hash_9289,CCCCCCCCCC,17.0,5.0,4.0,19.0,17,13,hash_928
9290,hash_9290,C,13.0,5.0,7.0,23.0,13,17,hash_929
9291,hash_9291,CC,26.0,5.0,4.0,22.0,26,13,hash_929
9292,hash_9292,CCC,25.0,5.0,5.0,30.0,25,16,hash_929
9293,hash_9293,CCCC,16.0,7.0,6.0,32.0,16,19,hash_929
9294,hash_9294,CCCCC,27.0,3.0,9.0,23.0,27,17,hash_929
9295,hash_9295,CCCCCC,17.0,3.0,10.0,19.0,17,17,hash_929
9296,hash_9296,CCCCCCC,21.0,5.0,2.0,17.0,21,10,hash_929
9297,hash_9297,CCCCCCCC,20.0,5.0,2.0,21.0,20,11,hash_929
9298,hash_9298,CCCCCCCCC,24.0,4.0,3.0,31.0,24,13,hash_929
9299,hash_9299,CCCCCCCCCC,19.0,5.0,7.0,23.0,19,17,hash_929
9300,hash_9300,C,27.0,4.0,5.0,23.0,27,14,hash_930
9301,hash_9301,CC,15.0,2.0,4.0,22.0,15,10,hash_930
9302,hash_9302,CCC,22.0,5.0,8.0,25.0,22,18,hash_930
9303,hash_9303,CCCC,14.0,6.0,3.0,22.0,14,13,hash_930
9304,hash_9304,CCCCC,20.0,3.0,4.0,26.0,20,12,hash_930
9305,hash_9305,CCCCCC,18.0,7.0,4.0,26.0,18,16,hash_930
9306,hash_9306,CCCCCCC,21.0,4.0,8.0,24.0,21,17,hash_930
9307,hash_9307,CCCCCCCC,19.0,7.0,11.0,28.0,19,24,hash_930
9308,hash_9308,CCCCCCCCC,11.0,3.0,3.0,25.0,11,11,hash_930
9309,hash_9309,CCCCCCCCCC,18.0,9.0,3.0,31.0,18,18,hash_930
9310,hash_9310,C,29.0,3.0,4.0,23.0,29,12,hash_931
9311,hash_9311,CC,17.0,6.0,1.0,20.0,17,11,hash_931
9312,hash_9312,CCC,22.0,7.0,4.0,22.0,22,15,hash_931
9313,hash_9313,CCCC,19.0,3.0,3.0,23.0,19,11,hash_931
9314,hash_9314,CCCCC,23.0,7.0,6.0,31.0,23,19,hash_931
9315,hash_9315,CCCCCC,17.0,5.0,6.0,28.0,17,17,hash_931
9316,hash_9316,CCCCCCC,19.0,2.0,4.0,13.0,19,9,hash_931
9317,hash_9317,CCCCCCCC,19.0,2.0,3.0,19.0,19,9,hash_931
9318,hash_9318,CCCCCCCCC,20.0,10.0,5.0,24.0,20,20,hash_931
9319,hash_9319,CCCCCCCCCC,20.0,5.0,4.0,25.0,20,14,hash_931
9320,hash_9320,C,19.0,5.0,5.0,19.0,19,14,hash_932
9321,hash_9321,CC,23.0,6.0,7.0,24.0,23,18,hash_932
9322,hash_9322,CCC,19.0,1.0,3.0,23.0,19,9,hash_932
9323,hash_9323,CCCC,26.0,1.0,6.0,19.0,26,11,hash_932
9324,hash_9324,CCCCC,15.0,9.0,2.0,35.0,15,18,hash_932
9325,hash_9325,CCCCCC,25.0,6.0,4.0,18.0,25,14,hash_932
9326,hash_9326,CCCCCCC,25.0,3.0,4.0,28.0,25,13,hash_932
9327,hash_9327,CCCCCCCC,19.0,6.0,5.0,31.0,19,17,hash_932
9328,hash_9328,CCCCCCCCC,21.0,3.0,7.0,20.0,21,14,hash_932
9329,hash_9329,CCCCCCCCCC,17.0,2.0,3.0,22.0,17,9,hash_932
9330,hash_9330,C,22.0,7.0,7.0,21.0,22,18,hash_933
9331,hash_9331,CC,19.0,4.0,4.0,18.0,19,12,hash_933
9332,hash_9332,CCC,16.0,4.0,6.0,25.0,16,15,hash_933
9333,hash_9333,CCCC,16.0,6.0,8.0,26.0,16,19,hash_933
9334,hash_9334,CCCCC,23.0,5.0,2.0,25.0,23,12,hash_933
9335,hash_9335,CCCCCC,20.0,4.0,6.0,26.0,20,15,hash_933
9336,hash_9336,CCCCCCC,23.0,5.0,5.0,24.0,23,15,hash_933
9337,hash_9337,CCCCCCCC,17.0,2.0,3.0,27.0,17,10,hash_933
9338,hash_9338,CCCCCCCCC,12.0,3.0,7.0,24.0,12,15,hash_933
9339,hash_9339,CCCCCCCCCC,25.0,6.0,8.0,21.0,25,18,hash_933
9340,hash_9340,C,21.0,7.0,6.0,25.0,21,18,hash_934
9341,hash_9341,CC,15.0,6.0,3.0,25.0,15,14,hash_934
9342,hash_9342,CCC,10.0,4.0,6.0,23.0,10,15,hash_934
9343,hash_9343,CCCC,21.0,3.0,5.0,23.0,21,13,hash_934
9344,hash_9344,CCCCC,17.0,8.0,6.0,23.0,17,19,hash_934
9345,hash_9345,CCCCCC,19.0,4.0,7.0,20.0,19,15,hash_934
9346,hash_9346,CCCCCCC,24.0,6.0,5.0,20.0,24,15,hash_934
9347,hash_9347,CCCCCCCC,33.0,5.0,5.0,26.0,33,15,hash_934
9348,hash_9348,CCCCCCCCC,18.0,5.0,6.0,18.0,18,15,hash_934
9349,hash_9349,CCCCCCCCCC,23.0,7.0,5.0,22.0,23,16,hash_934
9350,hash_9350,C,18.0,4.0,9.0,19.0,18,17,hash_935
9351,hash_9351,CC,25.0,5.0,6.0,25.0,25,16,hash_935
9352,hash_9352,CCC,19.0,3.0,10.0,31.0,19,19,hash_935
9353,hash_9353,CCCC,15.0,4.0,5.0,24.0,15,14,hash_935
9354,hash_9354,CCCCC,25.0,5.0,2.0,15.0,25,10,hash_935
9355,hash_9355,CCCCCC,20.0,1.0,6.0,23.0,20,12,hash_935
9356,hash_9356,CCCCCCC,25.0,8.0,10.0,22.0,25,22,hash_935
9357,hash_9357,CCCCCCCC,28.0,4.0,5.0,28.0,28,15,hash_935
9358,hash_9358,CCCCCCCCC,21.0,2.0,3.0,33.0,21,12,hash_935
9359,hash_9359,CCCCCCCCCC,16.0,5.0,2.0,19.0,16,11,hash_935
9360,hash_9360,C,20.0,6.0,2.0,18.0,20,12,hash_936
9361,hash_9361,CC,17.0,5.0,3.0,26.0,17,13,hash_936
9362,hash_9362,CCC,17.0,2.0,6.0,30.0,17,14,hash_936
9363,hash_9363,CCCC,16.0,7.0,7.0,26.0,16,19,hash_936
9364,hash_9364,CCCCC,9.0,2.0,2.0,21.0,9,8,hash_936
9365,hash_9365,CCCCCC,25.0,6.0,3.0,28.0,25,15,hash_936
9366,hash_9366,CCCCCCC,16.0,1.0,4.0,31.0,16,11,hash_936
9367,hash_9367,CCCCCCCC,20.0,4.0,5.0,24.0,20,14,hash_936
9368,hash_9368,CCCCCCCCC,21.0,2.0,4.0,34.0,21,13,hash_936
9369,hash_9369,CCCCCCCCCC,17.0,4.0,8.0,29.0,17,18,hash_936
9370,hash_9370,C,22.0,5.0,7.0,27.0,22,17,hash_937
9371,hash_9371,CC,21.0,5.0,6.0,22.0,21,15,hash_937
9372,hash_9372,CCC,26.0,3.0,2.0,25.0,26,10,hash_937
9373,hash_9373,CCCC,16.0,6.0,4.0,26.0,16,15,hash_937
9374,hash_9374,CCCCC,20.0,2.0,1.0,26.0,20,8,hash_937
9375,hash_9375,CCCCCC,12.0,0.0,4.0,25.0,12,9,hash_937
9376,hash_9376,CCCCCCC,22.0,4.0,4.0,31.0,22,14,hash_937
9377,hash_9377,CCCCCCCC,17.0,2.0,2.0,23.0,17,9,hash_937
9378,hash_9378,CCCCCCCCC,15.0,9.0,3.0,33.0,15,19,hash_937
9379,hash_9379,CCCCCCCCCC,20.0,6.0,2.0,26.0,20,13,hash_937
9380,hash_9380,C,20.0,7.0,4.0,30.0,20,17,hash_938
9381,hash_9381,CC,18.0,4.0,5.0,31.0,18,15,hash_938
9382,hash_9382,CCC,20.0,1.0,2.0,33.0,20,10,hash_938
9383,hash_9383,CCCC,21.0,8.0,3.0,27.0,21,16,hash_938
9384,hash_9384,CCCCC,17.0,2.0,10.0,23.0,17,17,hash_938
9385,hash_9385,CCCCCC,15.0,4.0,7.0,28.0,15,17,hash_938
9386,hash_9386,CCCCCCC,25.0,2.0,7.0,26.0,25,14,hash_938
9387,hash_9387,CCCCCCCC,27.0,5.0,4.0,31.0,27,15,hash_938
9388,hash_9388,CCCCCCCCC,19.0,5.0,4.0,29.0,19,15,hash_938
9389,hash_9389,CCCCCCCCCC,17.0,7.0,7.0,20.0,17,18,hash_938
9390,hash_9390,C,21.0,6.0,3.0,17.0,21,12,hash_939
9391,hash_9391,CC,18.0,8.0,7.0,28.0,18,21,hash_939
9392,hash_9392,CCC,23.0,7.0,3.0,25.0,23,15,hash_939
9393,hash_9393,CCCC,18.0,5.0,3.0,21.0,18,12,hash_939
9394,hash_9394,CCCCC,17.0,2.0,8.0,18.0,17,14,hash_939
9395,hash_9395,CCCCCC,23.0,6.0,6.0,30.0,23,18,hash_939
9396,hash_9396,CCCCCCC,16.0,3.0,8.0,27.0,16,16,hash_939
9397,hash_9397,CCCCCCCC,24.0,3.0,6.0,22.0,24,13,hash_939
9398,hash_9398,CCCCCCCCC,21.0,8.0,4.0,25.0,21,17,hash_939
9399,hash_9399,CCCCCCCCCC,18.0,2.0,6.0,21.0,18,12,hash_939
9400,hash_9400,C,20.0,7.0,1.0,28.0,20,14,hash_940
9401,hash_9401,CC,16.0,6.0,6.0,24.0,16,17,hash_940
9402,hash_9402,CCC,19.0,2.0,8.0,23.0,19,15,hash_940
9403,hash_9403,CCCC,24.0,4.0,3.0,23.0,24,12,hash_940
9404,hash_9404,CCCCC,21.0,5.0,6.0,25.0,21,16,hash_940
9405,hash_9405,CCCCCC,16.0,5.0,1.0,17.0,16,9,hash_940
9406,hash_9406,CCCCCCC,25.0,5.0,4.0,20.0,25,13,hash_940
9407,hash_9407,CCCCCCCC,24.0,2.0,5.0,24.0,24,12,hash_940
9408,hash_9408,CCCCCCCCC,19.0,4.0,5.0,18.0,19,13,hash_940
9409,hash_9409,CCCCCCCCCC,20.0,6.0,8.0,22.0,20,18,hash_940
9410,hash_9410,C,19.0,4.0,6.0,21.0,19,14,hash_941
9411,hash_9411,CC,16.0,2.0,2.0,14.0,16,7,hash_941
9412,hash_9412,CCC,26.0,6.0,7.0,15.0,26,16,hash_941
9413,hash_9413,CCCC,20.0,3.0,5.0,32.0,20,14,hash_941
9414,hash_9414,CCCCC,14.0,3.0,3.0,22.0,14,10,hash_941
9415,hash_9415,CCCCCC,25.0,4.0,7.0,31.0,25,17,hash_941
9416,hash_9416,CCCCCCC,19.0,7.0,5.0,36.0,19,19,hash_941
9417,hash_9417,CCCCCCCC,14.0,8.0,6.0,22.0,14,18,hash_941
9418,hash_9418,CCCCCCCCC,14.0,7.0,4.0,32.0,14,17,hash_941
9419,hash_9419,CCCCCCCCCC,32.0,11.0,3.0,33.0,32,21,hash_941
