molecule_hash,smiles,pre-selection_counts,target_replicate_1,target_replicate_2,target_replicate_3
hash_8166,CCCCCCC,15,6,5,26
hash_8167,CCCCCCCC,19,2,7,26
hash_8168,CCCCCCCCC,16,1,1,23
hash_8169,CCCCCCCCCC,22,9,5,25
hash_8170,C,26,8,10,21
hash_8171,CC,21,7,4,24
hash_8172,CCC,16,6,1,25
hash_8173,CCCC,21,1,7,24
hash_8174,CCCCC,16,3,12,25
hash_8175,CCCCCC,14,7,5,23
hash_8176,CCCCCCC,19,5,4,28
hash_8177,CCCCCCCC,26,5,10,27
hash_8178,CCCCCCCCC,16,4,4,25
hash_8179,CCCCCCCCCC,13,2,5,25
hash_8180,C,15,2,7,31
hash_8181,CC,13,5,6,27
hash_8182,CCC,13,4,4,29
hash_8183,CCCC,16,6,4,26
hash_8184,CCCCC,15,5,10,20
hash_8185,CCCCCC,13,9,8,21
hash_8186,CCCCCCC,13,3,5,22
hash_8187,CCCCCCCC,20,2,8,26
hash_8188,CCCCCCCCC,18,4,6,24
hash_8189,CCCCCCCCCC,15,1,6,20
hash_8190,C,21,3,7,26
hash_8191,CC,17,2,6,25
hash_8192,CCC,25,5,4,21
hash_8193,CCCC,20,1,3,19
hash_8194,CCCCC,22,8,6,21
hash_8195,CCCCCC,18,1,1,24
hash_8196,CCCCCCC,36,6,7,26
hash_8197,CCCCCCCC,18,7,11,22
hash_8198,CCCCCCCCC,20,6,1,24
hash_8199,CCCCCCCCCC,24,8,8,18
hash_8200,C,18,3,8,25
hash_8201,CC,18,4,1,29
hash_8202,CCC,15,8,5,27
hash_8203,CCCC,23,2,10,36
hash_8204,CCCCC,13,9,4,31
hash_8205,CCCCCC,21,5,6,27
hash_8206,CCCCCCC,24,4,8,20
hash_8207,CCCCCCCC,21,5,3,24
hash_8208,CCCCCCCCC,10,5,4,32
hash_8209,CCCCCCCCCC,17,4,7,27
hash_8210,C,29,4,2,19
hash_8211,CC,28,3,4,15
hash_8212,CCC,17,9,3,27
hash_8213,CCCC,19,5,4,24
hash_8214,CCCCC,18,5,4,37
hash_8215,CCCCCC,21,2,5,29
hash_8216,CCCCCCC,22,5,5,21
hash_8217,CCCCCCCC,13,8,5,38
hash_8218,CCCCCCCCC,17,8,3,26
hash_8219,CCCCCCCCCC,21,5,4,20
hash_8220,C,24,5,10,24
hash_8221,CC,23,7,4,29
hash_8222,CCC,14,5,8,28
hash_8223,CCCC,16,3,8,26
hash_8224,CCCCC,27,9,0,25
hash_8225,CCCCCC,17,4,8,27
hash_8226,CCCCCCC,17,9,7,26
hash_8227,CCCCCCCC,21,3,1,30
hash_8228,CCCCCCCCC,30,6,11,26
hash_8229,CCCCCCCCCC,21,4,2,22
hash_8230,C,11,10,10,24
hash_8231,CC,16,8,2,28
hash_8232,CCC,15,4,8,20
hash_8233,CCCC,10,9,7,13
hash_8234,CCCCC,22,5,3,32
hash_8235,CCCCCC,22,4,4,23
hash_8236,CCCCCCC,18,2,7,27
hash_8237,CCCCCCCC,24,13,2,31
hash_8238,CCCCCCCCC,17,2,3,29
hash_8239,CCCCCCCCCC,23,5,5,21
hash_8240,C,21,3,12,32
hash_8241,CC,18,3,2,26
hash_8242,CCC,15,8,4,24
hash_8243,CCCC,17,3,4,19
hash_8244,CCCCC,20,3,4,20
hash_8245,CCCCCC,21,5,5,16
hash_8246,CCCCCCC,22,11,3,20
hash_8247,CCCCCCCC,20,9,5,24
hash_8248,CCCCCCCCC,17,7,4,18
hash_8249,CCCCCCCCCC,12,6,5,31
hash_8250,C,17,6,6,32
hash_8251,CC,19,5,5,26
hash_8252,CCC,19,6,7,20
hash_8253,CCCC,20,7,5,20
hash_8254,CCCCC,17,5,9,27
hash_8255,CCCCCC,22,15,3,26
hash_8256,CCCCCCC,16,5,2,21
hash_8257,CCCCCCCC,13,6,7,31
hash_8258,CCCCCCCCC,18,6,4,32
hash_8259,CCCCCCCCCC,22,6,4,24
hash_8260,C,23,1,11,26
hash_8261,CC,25,3,4,19
hash_8262,CCC,18,6,5,24
hash_8263,CCCC,14,6,14,20
hash_8264,CCCCC,17,0,8,24
hash_8265,CCCCCC,13,5,10,18
hash_8266,CCCCCCC,18,6,3,36
hash_8267,CCCCCCCC,20,8,5,28
hash_8268,CCCCCCCCC,19,3,6,28
hash_8269,CCCCCCCCCC,21,6,1,19
hash_8270,C,21,8,6,21
hash_8271,CC,18,6,6,19
hash_8272,CCC,29,6,2,26
hash_8273,CCCC,24,5,9,25
hash_8274,CCCCC,11,4,8,25
hash_8275,CCCCCC,9,2,5,28
hash_8276,CCCCCCC,14,3,7,21
hash_8277,CCCCCCCC,19,4,5,26
hash_8278,CCCCCCCCC,21,5,6,28
hash_8279,CCCCCCCCCC,25,4,4,25
hash_8280,C,22,4,8,26
hash_8281,CC,16,4,5,26
hash_8282,CCC,21,7,8,20
hash_8283,CCCC,21,5,11,21
hash_8284,CCCCC,17,9,6,24
hash_8285,CCCCCC,25,7,3,16
hash_8286,CCCCCCC,18,3,5,21
hash_8287,CCCCCCCC,14,6,8,27
hash_8288,CCCCCCCCC,20,4,9,26
hash_8289,CCCCCCCCCC,26,8,6,24
hash_8290,C,14,5,7,29
hash_8291,CC,18,6,8,24
hash_8292,CCC,22,4,3,19
hash_8293,CCCC,21,3,4,26
hash_8294,CCCCC,19,6,3,21
hash_8295,CCCCCC,25,4,9,16
hash_8296,CCCCCCC,11,5,2,20
hash_8297,CCCCCCCC,26,1,7,25
hash_8298,CCCCCCCCC,24,3,2,24
hash_8299,CCCCCCCCCC,16,4,9,21
hash_8300,C,22,5,3,23
hash_8301,CC,27,7,4,27
hash_8302,CCC,21,5,7,32
hash_8303,CCCC,24,2,4,32
hash_8304,CCCCC,28,4,7,19
hash_8305,CCCCCC,20,1,2,25
hash_8306,CCCCCCC,18,6,5,24
hash_8307,CCCCCCCC,14,8,5,22
hash_8308,CCCCCCCCC,16,2,7,31
hash_8309,CCCCCCCCCC,20,4,0,27
hash_8310,C,12,2,5,15
hash_8311,CC,19,5,6,23
hash_8312,CCC,11,5,5,31
hash_8313,CCCC,20,6,3,25
hash_8314,CCCCC,26,2,8,20
hash_8315,CCCCCC,13,4,7,25
hash_8316,CCCCCCC,24,9,4,28
hash_8317,CCCCCCCC,17,4,7,19
hash_8318,CCCCCCCCC,15,4,4,30
hash_8319,CCCCCCCCCC,19,4,4,23
hash_8320,C,20,7,5,25
hash_8321,CC,19,2,4,31
hash_8322,CCC,24,7,3,30
hash_8323,CCCC,22,6,2,16
hash_8324,CCCCC,24,6,7,19
hash_8325,CCCCCC,20,5,5,25
hash_8326,CCCCCCC,23,4,4,25
hash_8327,CCCCCCCC,22,2,5,19
hash_8328,CCCCCCCCC,27,6,5,22
hash_8329,CCCCCCCCCC,20,4,6,20
hash_8330,C,21,4,7,20
hash_8331,CC,15,4,13,25
hash_8332,CCC,18,3,5,27
hash_8333,CCCC,18,6,4,18
hash_8334,CCCCC,22,9,7,24
hash_8335,CCCCCC,17,6,2,23
hash_8336,CCCCCCC,23,3,4,26
hash_8337,CCCCCCCC,30,5,3,24
hash_8338,CCCCCCCCC,19,8,7,26
hash_8339,CCCCCCCCCC,19,2,1,27
hash_8340,C,22,4,6,26
hash_8341,CC,14,6,4,26
hash_8342,CCC,16,2,4,29
hash_8343,CCCC,38,2,8,20
hash_8344,CCCCC,16,3,1,29
hash_8345,CCCCCC,20,3,5,34
hash_8346,CCCCCCC,20,3,7,32
hash_8347,CCCCCCCC,16,4,2,24
hash_8348,CCCCCCCCC,24,6,5,28
hash_8349,CCCCCCCCCC,18,7,4,20
hash_8350,C,23,10,3,34
hash_8351,CC,17,13,6,28
hash_8352,CCC,22,9,5,29
hash_8353,CCCC,15,4,5,27
hash_8354,CCCCC,18,2,4,22
hash_8355,CCCCCC,15,4,2,28
hash_8356,CCCCCCC,14,4,10,17
hash_8357,CCCCCCCC,22,4,1,26
hash_8358,CCCCCCCCC,19,4,2,26
hash_8359,CCCCCCCCCC,17,5,4,24
hash_8360,C,20,6,10,31
hash_8361,CC,20,5,5,29
hash_8362,CCC,18,5,1,27
hash_8363,CCCC,17,6,4,30
hash_8364,CCCCC,22,11,5,22
hash_8365,CCCCCC,20,5,9,28
hash_8366,CCCCCCC,17,2,4,19
hash_8367,CCCCCCCC,21,2,4,26
hash_8368,CCCCCCCCC,23,9,4,24
hash_8369,CCCCCCCCCC,22,6,3,25
hash_8370,C,20,5,2,22
hash_8371,CC,22,4,3,26
hash_8372,CCC,27,7,6,29
hash_8373,CCCC,23,2,9,36
hash_8374,CCCCC,24,7,3,31
hash_8375,CCCCCC,19,2,5,21
hash_8376,CCCCCCC,22,5,5,24
hash_8377,CCCCCCCC,27,6,3,26
hash_8378,CCCCCCCCC,24,3,4,20
hash_8379,CCCCCCCCCC,17,5,2,27
hash_8380,C,13,4,8,25
hash_8381,CC,23,4,3,24
hash_8382,CCC,18,3,1,28
hash_8383,CCCC,31,6,5,19
hash_8384,CCCCC,21,5,4,27
hash_8385,CCCCCC,15,4,6,26
hash_8386,CCCCCCC,27,6,4,27
hash_8387,CCCCCCCC,14,6,6,26
hash_8388,CCCCCCCCC,17,3,3,33
hash_8389,CCCCCCCCCC,20,3,2,21
hash_8390,C,26,5,3,32
hash_8391,CC,23,6,5,25
hash_8392,CCC,20,3,7,27
hash_8393,CCCC,18,4,6,32
hash_8394,CCCCC,11,11,4,24
hash_8395,CCCCCC,18,3,3,21
hash_8396,CCCCCCC,14,4,6,30
hash_8397,CCCCCCCC,28,4,6,29
hash_8398,CCCCCCCCC,22,5,4,23
hash_8399,CCCCCCCCCC,22,4,5,28
hash_8400,C,29,7,4,24
hash_8401,CC,19,11,6,29
hash_8402,CCC,19,7,6,28
hash_8403,CCCC,26,8,6,24
hash_8404,CCCCC,16,5,3,39
hash_8405,CCCCCC,29,5,6,23
hash_8406,CCCCCCC,23,4,6,30
hash_8407,CCCCCCCC,22,6,4,18
hash_8408,CCCCCCCCC,21,11,5,26
hash_8409,CCCCCCCCCC,18,6,6,26
hash_8410,C,17,5,0,31
hash_8411,CC,19,5,4,24
hash_8412,CCC,19,1,5,15
hash_8413,CCCC,20,4,3,28
hash_8414,CCCCC,22,3,3,28
hash_8415,CCCCCC,18,4,6,30
hash_8416,CCCCCCC,15,3,2,18
hash_8417,CCCCCCCC,15,1,7,19
hash_8418,CCCCCCCCC,23,3,2,15
hash_8419,CCCCCCCCCC,16,4,6,23
hash_8420,C,17,3,8,23
hash_8421,CC,18,10,3,22
hash_8422,CCC,19,7,4,25
hash_8423,CCCC,19,6,4,39
hash_8424,CCCCC,17,4,9,27
hash_8425,CCCCCC,20,5,5,22
hash_8426,CCCCCCC,17,8,6,30
hash_8427,CCCCCCCC,24,6,2,27
hash_8428,CCCCCCCCC,13,5,3,34
hash_8429,CCCCCCCCCC,27,5,7,21
hash_8430,C,16,6,8,28
hash_8431,CC,31,7,2,38
hash_8432,CCC,15,9,9,31
hash_8433,CCCC,23,4,7,30
hash_8434,CCCCC,20,8,5,26
hash_8435,CCCCCC,19,5,2,20
hash_8436,CCCCCCC,17,7,6,28
hash_8437,CCCCCCCC,22,3,5,28
hash_8438,CCCCCCCCC,25,5,5,22
hash_8439,CCCCCCCCCC,19,11,5,25
hash_8440,C,19,3,7,21
hash_8441,CC,25,3,3,15
hash_8442,CCC,24,9,5,23
hash_8443,CCCC,18,3,4,18
hash_8444,CCCCC,18,6,4,22
hash_8445,CCCCCC,13,2,9,23
hash_8446,CCCCCCC,18,6,7,28
hash_8447,CCCCCCCC,18,5,5,28
hash_8448,CCCCCCCCC,20,8,5,24
hash_8449,CCCCCCCCCC,19,5,5,24
hash_8450,C,21,7,5,14
hash_8451,CC,13,7,8,25
hash_8452,CCC,20,7,2,22
hash_8453,CCCC,19,7,6,33
hash_8454,CCCCC,19,4,7,27
hash_8455,CCCCCC,20,6,6,26
hash_8456,CCCCCCC,19,3,3,26
hash_8457,CCCCCCCC,23,3,8,26
hash_8458,CCCCCCCCC,16,9,4,26
hash_8459,CCCCCCCCCC,19,8,8,27
hash_8460,C,15,4,4,20
hash_8461,CC,22,4,5,24
hash_8462,CCC,20,2,3,19
hash_8463,CCCC,23,9,2,21
hash_8464,CCCCC,14,4,10,21
hash_8465,CCCCCC,21,5,8,20
hash_8466,CCCCCCC,15,10,4,24
hash_8467,CCCCCCCC,17,6,4,27
hash_8468,CCCCCCCCC,24,9,3,26
hash_8469,CCCCCCCCCC,25,6,6,27
hash_8470,C,24,6,5,29
hash_8471,CC,23,6,6,25
hash_8472,CCC,13,6,8,30
hash_8473,CCCC,25,3,2,27
hash_8474,CCCCC,13,8,3,23
hash_8475,CCCCCC,17,3,2,30
hash_8476,CCCCCCC,13,2,2,25
hash_8477,CCCCCCCC,12,3,9,24
hash_8478,CCCCCCCCC,16,2,3,24
hash_8479,CCCCCCCCCC,12,7,8,25
hash_8480,C,29,6,10,31
hash_8481,CC,22,1,1,20
hash_8482,CCC,20,7,7,26
hash_8483,CCCC,21,4,6,26
hash_8484,CCCCC,18,3,5,27
hash_8485,CCCCCC,28,5,2,19
hash_8486,CCCCCCC,15,3,4,21
hash_8487,CCCCCCCC,25,4,6,20
hash_8488,CCCCCCCCC,16,6,3,34
hash_8489,CCCCCCCCCC,24,3,3,31
hash_8490,C,16,3,6,20
hash_8491,CC,21,3,7,25
hash_8492,CCC,22,6,8,17
hash_8493,CCCC,24,5,5,25
hash_8494,CCCCC,27,3,3,19
hash_8495,CCCCCC,26,5,9,23
hash_8496,CCCCCCC,22,3,7,25
hash_8497,CCCCCCCC,25,5,7,21
hash_8498,CCCCCCCCC,22,7,4,26
hash_8499,CCCCCCCCCC,29,4,3,30
hash_8500,C,16,5,3,27
hash_8501,CC,15,5,6,20
hash_8502,CCC,16,4,3,21
hash_8503,CCCC,22,5,8,19
hash_8504,CCCCC,19,4,5,24
hash_8505,CCCCCC,22,9,8,19
hash_8506,CCCCCCC,21,5,5,23
hash_8507,CCCCCCCC,17,8,7,26
hash_8508,CCCCCCCCC,18,2,6,19
hash_8509,CCCCCCCCCC,24,6,2,28
hash_8510,C,15,5,2,25
hash_8511,CC,21,5,6,16
hash_8512,CCC,21,7,4,27
hash_8513,CCCC,14,5,2,33
hash_8514,CCCCC,17,6,5,22
hash_8515,CCCCCC,21,5,4,33
hash_8516,CCCCCCC,10,10,4,29
hash_8517,CCCCCCCC,14,11,7,29
hash_8518,CCCCCCCCC,19,6,4,31
hash_8519,CCCCCCCCCC,23,3,5,25
hash_8520,C,23,4,5,27
hash_8521,CC,17,4,5,29
hash_8522,CCC,21,3,4,22
hash_8523,CCCC,32,3,6,24
hash_8524,CCCCC,15,4,7,20
hash_8525,CCCCCC,23,6,5,22
hash_8526,CCCCCCC,19,7,5,30
hash_8527,CCCCCCCC,18,5,5,28
hash_8528,CCCCCCCCC,24,6,3,31
hash_8529,CCCCCCCCCC,24,2,5,24
hash_8530,C,18,2,6,29
hash_8531,CC,19,8,8,26
hash_8532,CCC,24,6,3,24
hash_8533,CCCC,23,4,1,25
hash_8534,CCCCC,12,4,6,22
hash_8535,CCCCCC,25,3,2,18
hash_8536,CCCCCCC,17,6,3,30
hash_8537,CCCCCCCC,23,2,4,31
hash_8538,CCCCCCCCC,14,9,6,29
hash_8539,CCCCCCCCCC,16,3,3,20
hash_8540,C,26,6,5,21
hash_8541,CC,23,4,6,32
hash_8542,CCC,23,9,8,29
hash_8543,CCCC,16,7,4,22
hash_8544,CCCCC,21,7,4,31
hash_8545,CCCCCC,17,5,5,32
hash_8546,CCCCCCC,24,3,7,25
hash_8547,CCCCCCCC,21,2,6,24
hash_8548,CCCCCCCCC,23,3,6,36
hash_8549,CCCCCCCCCC,17,3,4,25
hash_8550,C,18,4,4,17
hash_8551,CC,23,6,8,32
hash_8552,CCC,17,5,4,28
hash_8553,CCCC,23,1,1,19
hash_8554,CCCCC,16,3,6,27
hash_8555,CCCCCC,17,2,5,17
hash_8556,CCCCCCC,9,3,3,30
hash_8557,CCCCCCCC,29,3,6,28
hash_8558,CCCCCCCCC,27,4,8,31
hash_8559,CCCCCCCCCC,22,7,4,23
hash_8560,C,21,1,4,24
hash_8561,CC,15,9,5,25
hash_8562,CCC,22,2,7,32
hash_8563,CCCC,21,7,6,25
hash_8564,CCCCC,19,4,3,15
hash_8565,CCCCCC,28,4,7,21
hash_8566,CCCCCCC,18,6,5,29
hash_8567,CCCCCCCC,20,7,0,22
hash_8568,CCCCCCCCC,22,3,4,26
hash_8569,CCCCCCCCCC,18,1,4,22
hash_8570,C,15,6,5,19
hash_8571,CC,21,4,6,19
hash_8572,CCC,23,3,9,25
hash_8573,CCCC,19,5,4,28
hash_8574,CCCCC,23,7,6,19
hash_8575,CCCCCC,19,1,7,19
hash_8576,CCCCCCC,16,5,4,28
hash_8577,CCCCCCCC,21,5,5,24
hash_8578,CCCCCCCCC,24,1,7,18
hash_8579,CCCCCCCCCC,27,8,6,22
hash_8580,C,35,1,2,24
hash_8581,CC,28,5,7,27
hash_8582,CCC,12,4,4,19
hash_8583,CCCC,24,2,3,29
hash_8584,CCCCC,16,3,5,29
hash_8585,CCCCCC,14,4,7,15
hash_8586,CCCCCCC,21,5,5,34
hash_8587,CCCCCCCC,25,7,10,26
hash_8588,CCCCCCCCC,21,6,8,21
hash_8589,CCCCCCCCCC,20,3,9,27
hash_8590,C,22,6,4,28
hash_8591,CC,18,6,4,23
hash_8592,CCC,25,6,5,23
hash_8593,CCCC,13,5,4,25
hash_8594,CCCCC,17,3,6,31
hash_8595,CCCCCC,23,7,3,33
hash_8596,CCCCCCC,20,3,1,27
hash_8597,CCCCCCCC,18,4,5,26
hash_8598,CCCCCCCCC,24,7,7,28
hash_8599,CCCCCCCCCC,18,6,7,28
hash_8600,C,23,3,6,23
hash_8601,CC,17,2,6,24
hash_8602,CCC,16,3,3,22
hash_8603,CCCC,20,3,6,28
hash_8604,CCCCC,17,4,5,30
hash_8605,CCCCCC,11,2,5,39
hash_8606,CCCCCCC,24,8,5,25
hash_8607,CCCCCCCC,17,6,2,25
hash_8608,CCCCCCCCC,18,4,3,19
hash_8609,CCCCCCCCCC,26,4,5,23
hash_8610,C,20,4,4,32
hash_8611,CC,11,4,5,24
hash_8612,CCC,14,5,3,32
hash_8613,CCCC,16,9,1,27
hash_8614,CCCCC,9,4,8,25
hash_8615,CCCCCC,23,3,4,23
hash_8616,CCCCCCC,30,6,5,32
hash_8617,CCCCCCCC,25,6,2,27
hash_8618,CCCCCCCCC,15,6,3,26
hash_8619,CCCCCCCCCC,27,2,5,28
hash_8620,C,22,6,3,22
hash_8621,CC,23,6,5,27
hash_8622,CCC,14,5,7,24
hash_8623,CCCC,24,3,6,25
hash_8624,CCCCC,19,3,3,24
hash_8625,CCCCCC,18,7,4,27
hash_8626,CCCCCCC,16,6,3,31
hash_8627,CCCCCCCC,10,4,5,19
hash_8628,CCCCCCCCC,20,3,1,22
hash_8629,CCCCCCCCCC,18,10,5,20
hash_8630,C,21,2,9,26
hash_8631,CC,24,5,2,28
hash_8632,CCC,22,5,6,31
hash_8633,CCCC,16,8,10,32
hash_8634,CCCCC,17,8,6,18
hash_8635,CCCCCC,23,8,5,21
hash_8636,CCCCCCC,18,2,5,24
hash_8637,CCCCCCCC,23,9,4,38
hash_8638,CCCCCCCCC,13,5,2,26
hash_8639,CCCCCCCCCC,18,3,2,20
hash_8640,C,19,6,4,20
hash_8641,CC,24,8,5,26
hash_8642,CCC,22,5,4,30
hash_8643,CCCC,15,3,6,35
hash_8644,CCCCC,20,1,5,26
hash_8645,CCCCCC,9,5,3,23
hash_8646,CCCCCCC,22,7,7,29
hash_8647,CCCCCCCC,18,3,6,27
hash_8648,CCCCCCCCC,22,7,7,33
hash_8649,CCCCCCCCCC,21,2,2,19
hash_8650,C,15,3,4,19
hash_8651,CC,25,4,4,21
hash_8652,CCC,15,2,1,25
hash_8653,CCCC,19,8,5,25
hash_8654,CCCCC,26,6,9,27
hash_8655,CCCCCC,26,6,5,27
hash_8656,CCCCCCC,15,7,5,25
hash_8657,CCCCCCCC,23,3,3,27
hash_8658,CCCCCCCCC,26,4,5,26
hash_8659,CCCCCCCCCC,21,3,6,24
hash_8660,C,19,6,4,24
hash_8661,CC,18,6,6,24
hash_8662,CCC,25,4,5,31
hash_8663,CCCC,23,5,3,33
hash_8664,CCCCC,15,7,5,22
hash_8665,CCCCCC,19,3,5,33
hash_8666,CCCCCCC,27,5,6,26
hash_8667,CCCCCCCC,20,5,7,34
hash_8668,CCCCCCCCC,18,2,3,33
hash_8669,CCCCCCCCCC,24,2,5,23
hash_8670,C,21,3,1,13
hash_8671,CC,17,7,2,29
hash_8672,CCC,21,6,7,19
hash_8673,CCCC,21,4,4,25
hash_8674,CCCCC,27,4,5,25
hash_8675,CCCCCC,17,7,6,33
hash_8676,CCCCCCC,26,2,11,24
hash_8677,CCCCCCCC,15,8,3,22
hash_8678,CCCCCCCCC,15,3,8,28
hash_8679,CCCCCCCCCC,18,5,6,22
hash_8680,C,19,1,3,18
hash_8681,CC,22,5,7,26
hash_8682,CCC,32,5,4,22
hash_8683,CCCC,15,7,7,25
hash_8684,CCCCC,18,7,3,16
hash_8685,CCCCCC,22,5,6,21
hash_8686,CCCCCCC,31,2,5,20
hash_8687,CCCCCCCC,21,8,6,22
hash_8688,CCCCCCCCC,13,4,5,30
hash_8689,CCCCCCCCCC,18,4,5,27
hash_8690,C,12,6,2,23
hash_8691,CC,20,4,12,19
hash_8692,CCC,11,4,4,21
hash_8693,CCCC,17,6,7,22
hash_8694,CCCCC,21,1,3,28
hash_8695,CCCCCC,21,3,10,28
hash_8696,CCCCCCC,18,2,6,29
hash_8697,CCCCCCCC,26,1,8,21
hash_8698,CCCCCCCCC,20,5,6,20
hash_8699,CCCCCCCCCC,24,3,3,30
hash_8700,C,18,5,8,32
hash_8701,CC,19,7,5,25
hash_8702,CCC,20,7,2,28
hash_8703,CCCC,32,0,4,21
hash_8704,CCCCC,26,5,5,27
hash_8705,CCCCCC,15,3,6,16
hash_8706,CCCCCCC,21,6,6,24
hash_8707,CCCCCCCC,19,1,5,24
hash_8708,CCCCCCCCC,21,6,10,30
hash_8709,CCCCCCCCCC,19,6,4,29
hash_8710,C,22,5,5,19
hash_8711,CC,22,6,2,27
hash_8712,CCC,26,2,4,21
hash_8713,CCCC,33,3,3,20
hash_8714,CCCCC,21,5,4,20
hash_8715,CCCCCC,21,5,3,18
hash_8716,CCCCCCC,14,6,3,22
hash_8717,CCCCCCCC,17,4,2,32
hash_8718,CCCCCCCCC,18,6,6,26
hash_8719,CCCCCCCCCC,19,2,4,13
hash_8720,C,16,3,8,27
hash_8721,CC,16,8,8,41
hash_8722,CCC,23,8,3,24
hash_8723,CCCC,21,6,1,23
hash_8724,CCCCC,17,7,4,24
hash_8725,CCCCCC,23,5,7,23
hash_8726,CCCCCCC,22,8,3,31
hash_8727,CCCCCCCC,25,3,4,29
hash_8728,CCCCCCCCC,16,6,9,28
hash_8729,CCCCCCCCCC,16,8,7,28
hash_8730,C,24,5,6,31
hash_8731,CC,17,4,2,31
hash_8732,CCC,25,5,5,20
hash_8733,CCCC,17,2,5,27
hash_8734,CCCCC,13,6,5,35
hash_8735,CCCCCC,18,4,4,20
hash_8736,CCCCCCC,22,4,3,18
hash_8737,CCCCCCCC,18,11,3,28
hash_8738,CCCCCCCCC,17,0,5,25
hash_8739,CCCCCCCCCC,15,5,2,23
hash_8740,C,18,7,3,21
hash_8741,CC,18,7,7,33
hash_8742,CCC,19,7,11,23
hash_8743,CCCC,18,7,3,33
hash_8744,CCCCC,18,3,5,23
hash_8745,CCCCCC,28,6,5,29
hash_8746,CCCCCCC,21,3,7,23
hash_8747,CCCCCCCC,20,4,2,26
hash_8748,CCCCCCCCC,15,8,7,26
hash_8749,CCCCCCCCCC,31,8,4,42
hash_8750,C,17,1,11,35
hash_8751,CC,14,4,4,31
hash_8752,CCC,22,5,4,24
hash_8753,CCCC,30,4,4,31
hash_8754,CCCCC,16,8,4,21
hash_8755,CCCCCC,28,1,4,33
hash_8756,CCCCCCC,18,5,4,30
hash_8757,CCCCCCCC,26,7,4,21
hash_8758,CCCCCCCCC,24,3,7,20
hash_8759,CCCCCCCCCC,17,5,2,29
hash_8760,C,23,5,3,21
hash_8761,CC,17,5,2,30
hash_8762,CCC,21,4,7,30
hash_8763,CCCC,17,3,5,23
hash_8764,CCCCC,13,3,3,20
hash_8765,CCCCCC,14,7,5,21
hash_8766,CCCCCCC,24,6,3,31
hash_8767,CCCCCCCC,11,3,5,19
hash_8768,CCCCCCCCC,20,3,4,24
hash_8769,CCCCCCCCCC,16,5,2,25
hash_8770,C,18,4,8,24
hash_8771,CC,16,5,8,21
hash_8772,CCC,18,5,4,22
hash_8773,CCCC,17,7,0,25
hash_8774,CCCCC,17,5,3,34
hash_8775,CCCCCC,23,4,1,25
hash_8776,CCCCCCC,28,4,9,25
hash_8777,CCCCCCCC,24,8,6,19
hash_8778,CCCCCCCCC,25,9,5,16
hash_8779,CCCCCCCCCC,23,4,3,31
hash_8780,C,22,2,8,18
hash_8781,CC,14,7,7,23
hash_8782,CCC,18,3,6,38
hash_8783,CCCC,26,3,4,18
hash_8784,CCCCC,16,5,4,37
hash_8785,CCCCCC,20,5,2,23
hash_8786,CCCCCCC,25,5,5,29
hash_8787,CCCCCCCC,27,7,7,37
hash_8788,CCCCCCCCC,16,2,9,25
hash_8789,CCCCCCCCCC,27,3,9,21
hash_8790,C,21,6,2,33
hash_8791,CC,22,3,6,32
hash_8792,CCC,17,5,2,25
hash_8793,CCCC,20,4,6,20
hash_8794,CCCCC,21,8,8,28
hash_8795,CCCCCC,18,1,3,38
hash_8796,CCCCCCC,28,4,6,22
hash_8797,CCCCCCCC,25,7,4,24
hash_8798,CCCCCCCCC,10,3,4,16
hash_8799,CCCCCCCCCC,18,6,6,25
hash_8800,C,25,6,5,28
hash_8801,CC,23,4,10,30
hash_8802,CCC,11,5,4,14
hash_8803,CCCC,20,3,2,29
hash_8804,CCCCC,18,7,4,30
hash_8805,CCCCCC,12,4,7,20
hash_8806,CCCCCCC,19,7,7,27
hash_8807,CCCCCCCC,14,4,2,22
hash_8808,CCCCCCCCC,17,3,5,22
hash_8809,CCCCCCCCCC,16,4,5,31
hash_8810,C,17,4,5,21
hash_8811,CC,21,3,5,25
hash_8812,CCC,24,6,4,28
hash_8813,CCCC,17,4,7,24
hash_8814,CCCCC,17,5,3,23
hash_8815,CCCCCC,18,7,7,22
hash_8816,CCCCCCC,18,3,5,20
hash_8817,CCCCCCCC,24,3,5,27
hash_8818,CCCCCCCCC,14,5,2,29
hash_8819,CCCCCCCCCC,14,6,5,26
hash_8820,C,21,3,7,16
hash_8821,CC,18,7,2,30
hash_8822,CCC,22,4,2,22
hash_8823,CCCC,21,4,0,27
hash_8824,CCCCC,16,5,5,24
hash_8825,CCCCCC,25,11,1,32
hash_8826,CCCCCCC,22,5,9,29
hash_8827,CCCCCCCC,22,6,6,33
hash_8828,CCCCCCCCC,25,5,3,20
hash_8829,CCCCCCCCCC,24,9,7,26
hash_8830,C,25,5,7,27
hash_8831,CC,12,5,6,27
hash_8832,CCC,25,5,6,24
hash_8833,CCCC,20,4,5,24
hash_8834,CCCCC,14,3,3,36
hash_8835,CCCCCC,17,8,7,23
hash_8836,CCCCCCC,17,2,4,26
hash_8837,CCCCCCCC,25,6,6,18
hash_8838,CCCCCCCCC,20,3,6,20
hash_8839,CCCCCCCCCC,22,9,3,34
hash_8840,C,17,4,7,31
hash_8841,CC,23,8,5,14
hash_8842,CCC,16,8,4,18
hash_8843,CCCC,12,1,6,20
hash_8844,CCCCC,24,5,3,18
hash_8845,CCCCCC,18,4,3,13
